id,id_usuario,id_universidad,id_grado_academico,titulo_profesional,especialidad,fecha_emision,resolucion,fecha_resolucion,flag_resolucion_nulidad,nro_resolucion_nulidad,fecha_resolucion_nulidad,id_tipo_obtencion
2063,516,10,4,DOCTORA EN CIENCIAS: SALUD PÚBLICA,-,2020-03-20,O.G.Y.T. 004-2020,,,,,2
2064,517,1,2,LICENCIADA EN NUTRICION HUMANA,-,1992-11-20,1387-93-R-UNA,,,,,2
2065,517,1,1,BACHILLER EN NUTRICION HUMANA,-,1992-01-10,53-92-R-UNA,,,,,2
2066,517,1,3,MAGISTER EN SALUD PUBLICA,-,2011-06-03,1069-2011-R-UNA,,,,,2
2067,517,1,5,Título de Segunda Especialización Profesional en: Promoción de la Salud,-,2016-10-21,3804-2016-R-UNA,,,,,2
2068,517,1,4,Doctor en Ciencias de la Salud,-,2024-09-16,2558-2024-R-UNA,,,,,2
2069,520,1,1,BACHILLER EN NUTRICION HUMANA,-,1998-12-04,2175-98-R-UNA,,,,,2
2070,520,1,2,LICENCIADO EN NUTRICION HUMANA,-,2000-01-28,060-2000-R-UNA,,,,,2
2071,520,1,3,MAGISTER SCIENTIAE EN ECONOMIA,MENCION EN PROYECTOS DE INVERSION,2010-02-19,0287-2010-R-UNA,,,,,2
2072,520,13,1,BACHILLER EN DERECHO,-,2014-01-31,12347-2014-R-UAP,,,,,2
2073,520,1,4,Doctor en Ciencias de la Salud,-,2022-08-24,1806-2022-R-UNA,,,,,2
2074,518,1,2,LICENCIADA EN NUTRICION HUMANA,-,1994-02-11,187-94-R-UNA,,,,,2
2075,518,1,1,BACHILLER EN NUTRICION HUMANA,-,1993-07-02,845-93-R-UNA,,,,,2
2076,518,10,5,SEGUNDA ESPECIALIDAD EN TOXICOLOGIA Y CONTROL ALIMENTARIO,-,2007-08-24,R.C.U. 303-2007,,,,,2
2077,518,1,4,Doctoris Scientiae en Ciencias de la Salud,-,2021-02-11,0287-2021-R-UNA,,,,,2
2078,518,10,3,MAESTRO EN CIENCIA Y TECNOLOGIA DE ALIMENTOS,-,2006-03-17,RCU 102-2006,,,,,2
2079,519,1,1,BACHILLER EN NUTRICION HUMANA,-,1996-08-16,1100-96-R-UNA,,,,,2
2080,519,1,2,LICENCIADA EN NUTRICION HUMANA,-,1998-03-20,0343-98-R-UNA,,,,,2
2081,519,10,4,DOCTORA EN CIENCIAS: BIOMÉDICAS,-,2022-10-06,O.G.Y.T. 020-2022,,,,,2
2082,519,1,3,MAGISTER SCIENTIAE EN CIENCIAS SOCIALES,-,2007-09-21,2030-2007-R-UNA,,,,,2
2083,521,48,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,,,,,2
2084,521,48,2,CIRUJANO DENTISTA,-,,1679-CU-1999,,,,,2
2085,521,19,3,"MAGISTER EN SALUD, MENCIÓN: SALUD PÚBLICA",-,2022-08-17,0556-2022-UANCV-CU-R,,,,,2
2086,524,1,2,Título Profesional de: Cirujano Dentista,-,2003-03-28,0479-2003-R-UNA,,,,,2
2087,524,1,1,BACHILLER EN CIENCIAS DE LA ODONTOLOGIA,-,2003-01-31,0197-2003-R-UNA,,,,,2
2088,524,19,3,MAESTRO/MAGISTER EN ADMINISTRACION CON MENCION EN GERENCIA DE SERVICIOS DE SALUD,-,2017-12-29,0688-2017-UANCV-CU-R,,,,,2
2089,524,48,5,SEGUNDA ESPECIALIDAD EN PERIODONCIA E IMPLANTOLOGÍA,-,2016-11-30,6198-CU-2016,,,,,2
2090,524,1,4,Doctor en Ciencias de la Salud,-,2022-10-26,2407-2022-R-UNA,,,,,2
2091,522,1,4,Doctor en Ciencias de la Salud,-,2018-07-31,1923-2018-R-UNA,,,,,2
2092,522,1,3,Magíster Scientiae en: Educación,Mención en: Didáctica de la Educación Superior,2016-12-29,4854-2016-R-UNA,,,,,2
2093,522,48,1,BACHILLER EN ODONTOLOGIA,-,1987-06-25,1679-CU-1999,,,,,2
2094,522,48,2,CIRUJANO-DENTISTA,-,1987-06-25,1679-CU-1999,,,,,2
2095,525,58,3,MAGISTER EN ESTOMATOLOGIA,-,2006-11-22,857-2006,,,,,2
2096,525,48,2,CIRUJANA-DENTISTA,-,1989-11-19,1679-CU-1999,,,,,2
2097,525,48,1,BACHILLER EN ODONTOLOGIA,-,1988-08-25,1679-CU-1999,,,,,2
2098,525,1,4,Doctor en Ciencias de la Salud,-,2022-02-28,0382-2022-R-UNA,,,,,2
2099,526,58,3,MAGISTER EN ESTOMATOLOGIA,-,2008-02-13,095-2008,,,,,2
2100,526,19,4,DOCTOR EN EDUCACION,-,2012-08-31,165-12-CU-R-UANCV.,,,,,2
2101,528,48,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,,,,,2
2102,528,48,2,CIRUJANO DENTISTA,-,,1679-CU-1999,,,,,2
2103,527,58,3,MAGISTER EN ESTOMATOLOGIA,-,2008-02-27,135-2008,,,,,2
2104,527,85,5,ESPECIALISTA EN ODONTOLOGIA EN PERIODONCIA,-,2015-06-04,0437-2015-UNDAC-CU,,,,,2
2105,527,10,4,DOCTOR EN CIENCIAS,SALUD PUBLICA,2012-03-16,RCU 104-2012,,,,,2
2106,530,48,1,BACHILLER EN ODONTOLOGIA,-,1998-09-30,1651-CU-1998,,,,,2
2107,530,48,2,CIRUJANO DENTISTA,-,1999-01-14,1755-CU-2000,,,,,2
2108,530,58,5,ESPECIALISTA EN ODONTOLOGIA PEDIATRICA,-,2008-03-12,193-2008,,,,,2
2109,530,58,3,MAGISTER EN ESTOMATOLOGIA,-,2007-12-05,993-2007,,,,,2
2110,530,48,5,TÍTULO DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ORTODONCIA Y ORTOPEDIA MAXILAR,ORTODONCIA Y ORTOPEDIA MAXILAR,2018-04-25,6688-CU-2018,,,,,2
2111,530,1,4,Doctoris Scientiae en: Ciencias de la Salud,-,2017-08-28,2552-2017-R-UNA,,,,,2
2112,532,48,2,CIRUJANO DENTISTA,-,1997-10-02,1507-CU-97,,,,,2
2113,532,48,1,BACHILLER EN ODONTOLOGIA,-,1996-11-14,1459-CU-1997,,,,,2
2114,532,48,5,SEGUNDA ESPECIALIDAD EN REHABILITACION ORAL,-,2012-01-12,4606-CU-2012,,,,,2
2115,532,58,3,MAGISTER EN ESTOMATOLOGIA,-,2007-06-06,490-2007,,,,,2
2116,532,1,4,DOCTORIS SCIENTIAE EN: CIENCIAS DE LA SALUD,-,2015-01-30,0244-2015-R-UNA,,,,,2
2117,533,48,2,CIRUJANO DENTISTA,-,,1679-CU-1999,,,,,2
2118,533,48,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,,,,,2
2119,533,1,5,SEGUNDA ESPECIALIZACION EN: GERENCIA Y GESTION DE SERVICIOS DE SALUD,-,2014-01-10,0047-2014-R-UNA,,,,,2
2120,533,1,3,Magíster Scientiae en Ciencias Forenses y Criminalística,-,2023-01-12,0046-2023-R-UNA,,,,,2
2121,529,48,1,BACHILLER EN ODONTOLOGIA,-,,1679-CU-1999,,,,,2
2122,529,48,2,CIRUJANO DENTISTA,-,,1679-CU-1999,,,,,2
2123,529,113,3,"""SOLO PARA EL USO EN LA DOCENCIA UNIVERSITARIA"" EL TÍTULO DE MAGÍSTER EN ENDODONCIA",-,2007-05-23,560-2009-ANR,,,,,2
2124,535,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1984-12-28,-,,,,,2
2125,535,1,3,MAGISTER SCIENTIAE EN ECONOMIA,MENCION: PROYECTOS DE INVERSION,2008-09-12,2367-2008-R-UNA,,,,,2
2126,535,10,2,INGENIERO GEOLOGO,-,1986-08-04,-,,,,,2
2127,536,48,3,MAGISTER EN QUIMICA DEL MEDIO AMBIENTE,-,2009-04-16,3864-CU-2009,,,,,2
2128,536,10,2,INGENIERO GEOLOGO,-,1980-01-18,-,,,,,2
2129,536,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1978-08-11,-,,,,,2
2130,536,10,4,DOCTORA EN CIENCIAS Y TECNOLOGIAS MEDIOAMBIENTALES,-,2014-10-17,RCU 457-2014,,,,,2
2131,538,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1975-08-04,-,,,,,2
2132,538,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2015-07-01,1947-2015-R-UNA,,,,,2
2133,538,10,2,INGENIERO GEOLOGO,-,1981-01-23,-,,,,,2
2134,538,74,3,GRADO ACADÉMICO DE MAESTRO EN INGENIERÍA ESPECIALIDAD: GEOTECNIA,-,1996-02-14,345-2002-ANR,,,,,2
2135,534,10,2,INGENIERO GEOLOGO,-,1988-04-25,-,,,,,2
2136,534,10,1,BACHILLER EN INGENIERIA GEOLÓGICA,-,1982-09-10,-,,,,,2
2137,534,74,3,DIPLOMA DE MAESTRÍA EN CIENCIAS ÁREA DE CONCENTRACIÓN: RECURSOS MINERALES E HIDROGEOLOGÍA,-,1998-09-29,806-2005-ANR,,,,,2
2138,534,74,4,DIPLOMA DE DOCTOR EN CIENCIAS ÁREA DE ESPECIALIZACIÓN: RECURSOS MINERALES E HIDROGEOLOGÍA,-,2005-10-17,0198-2012-ANR,,,,,2
2139,539,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1984-04-30,-,,,,,2
2140,539,10,2,INGENIERO GEOLOGO,-,1986-09-19,-,,,,,2
2141,539,1,3,Magíster Scientiae en: Tecnologías de Protección Ambiental,-,2016-01-11,0037-2016-R-UNA,,,,,2
2144,542,19,1,BACHILLER EN INGENIERIA CIVIL,-,1998-07-10,077-98-CU-UANCV,,,,,2
2145,542,19,2,INGENIERO CIVIL,-,2000-01-21,RES- 004-00-CU-R-UANCV,,,,,2
2146,542,1,4,DOCTORIS SCIENTIAE EN: CIENCIA TECNOLOGIA Y MEDIO AMBIENTE,-,2016-09-08,3247-2016-R-UNA,,,,,2
2147,542,1,3,MAGISTER SCIENTIAE EN GESTION EMPRESARIAL,-,2004-11-19,310-2004-P-CTG-UNA,,,,,2
2148,542,19,3,"MAGISTER EN INGENIERÍA CIVIL, MENCIÓN: GEOTECNIA Y TRANSPORTES",-,2024-05-20,0156-2024-UANCV-CU-R,,,,,2
2149,540,49,3,MAESTRO EN CIENCIAS (MAGISTER SCIENTIAE),CON MENSION EN: GESTION AMBIENTAL Y DESARROLLO SOSTENIBLE,2006-01-16,4247-2006-CU,,,,,2
2150,540,10,5,ESPECIALISTA EN GEOGRAFIA DE RECURSOS NATURALES Y GESTION AMBIENTAL,-,2005-11-25,RCU 297-2005,,,,,2
2151,540,10,1,BACHILLER EN INGENIERIA GEOLÓGICA,-,1978-11-17,-,,,,,2
2152,540,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2022-11-11,2535-2022-R-UNA,,,,,2
2153,537,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1989-09-01,-,,,,,2
2154,537,10,2,INGENIERO GEOLOGO,-,1990-02-01,-,,,,,2
2155,537,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2018-06-13,1521-2018-R-UNA,,,,,2
2156,537,74,3,DIPLOMA DE MAESTRÍA EN CIENCIAS ÁREA DE CONCENTRACIÓN: GEOQUÍMICA Y GEOTECTÓNICA  ,-,1998-07-17,805-2005-ANR,,,,,2
2157,543,1,3,MAGISTER SCIENTIAE EN TECNOLOGIA DE PROTECCION AMBIENTAL,-,2008-01-25,0089-2008-R-UNA,,,,,2
2158,543,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1986-10-20,-,,,,,2
2159,543,10,2,INGENIERO GEOLOGO,-,1990-01-05,-,,,,,2
2160,541,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1992-10-23,-,,,,,2
2161,541,10,2,INGENIERO GEOLOGO,-,2001-09-07,-,,,,,2
2162,541,1,3,Magíster Scientiae en Tecnologías de Protección Ambiental,-,2018-05-08,1086-2018-R-UNA,,,,,2
2163,544,1,2,INGENIERO GEOLOGO,-,1995-12-22,1881-95-R-UNA,,,,,2
2164,544,1,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1992-08-14,885-92-R-UNA,,,,,2
2165,544,1,3,MAGISTER SCIENTIAE EN:,TECNOLOGIAS DE PROTECCION AMBIENTAL,2011-12-02,2439-2011-R-UNA,,,,,2
2166,544,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2021-06-02,0993-2021-R-UNA,,,,,2
2167,545,1,2,INGENIERO GEOLOGO,-,1994-01-28,119-94-R-UNA,,,,,2
2168,545,1,3,MAGISTER SCIENTIAE EN EXTRACCION DE METALES ESTRATEGICOS,-,2009-06-19,0827-2009-R-UNA,,,,,2
2169,545,1,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1992-09-04,-,,,,,2
2170,545,19,1,BACHILLER EN INGENIERIA CIVIL,-,2008-09-12,184-08-CU-R-UANCV,,,,,2
2171,545,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2020-01-29,0137-2020-R-UNA,,,,,2
2172,545,19,2,INGENIERO CIVIL,-,2024-09-13,0465-2024-UANCV-CU-R,,,,,2
2173,547,99,3,MAGISTER EN INGENIERIA CIVIL,MENCION: EN GEOTECNICA,2011-10-03,920-2011-UPT-R,,,,,2
2174,547,1,2,INGENIERO GEOLOGICO,-,1992-08-14,884-92-R-UNA,,,,,2
2175,547,1,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1992-02-07,188-92-R-UNA,,,,,2
2176,547,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2022-02-28,0383-2022-R-UNA,,,,,2
2177,546,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1997-04-21,-,,,,,2
2178,546,10,2,INGENIERO GEOLOGO,-,1997-07-03,-,,,,,2
2179,548,10,3,MAESTRO EN CIENCIAS,INGENIERIA AMBIENTAL,2008-06-27,RCU 442-2008,,,,,2
2180,548,10,2,INGENIERO GEOLOGO,-,1979-06-05,-,,,,,2
2181,548,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1978-09-18,-,,,,,2
2182,550,10,1,BACHILLER EN INGENIERIA GEOLOGICA,-,1975-08-27,-,,,,,2
2183,550,10,2,INGENIERO GEOLOGO,-,1978-06-09,-,,,,,2
2184,551,10,2,INGENIERO METALURGISTA,-,1991-07-05,S/N,,,,,2
2185,551,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1982-03-25,038-82-PAIM,,,,,2
2186,551,1,3,MAGISTER SCIENTIAE EN: EXTRACCION DE METALES ESTRATEGICOS,-,2011-06-03,1068-2011-R-UNA,,,,,2
2187,552,10,2,INGENIERO METALURGISTA,-,1995-01-09,S/N,,,,,2
2188,552,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1988-01-21,193-88-FIP,,,,,2
2189,552,1,3,Magíster Scientiae en Extracción de Metales Estratégicos,-,2013-07-10,2019-2013-R-UNA,,,,,2
2190,552,10,4,DOCTORA EN INGENIERÍA DE PROCESOS,-,2019-12-13,O.G.Y.T. 022-2019,,,,,2
2191,555,10,2,INGENIERO METALURGISTA,-,1984-04-18,S/N,,,,,2
2192,555,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1979-04-25,S/N,,,,,2
2193,555,1,3,MAGISTER SCIENTIAE EN TECNOLOGIAS DE PROTECCION AMBIENTAL,-,2008-03-07,0450-2008-R-UNA,,,,,2
2194,555,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2025-01-31,0164-2025-R-UNA,,,,,2
2195,553,10,2,INGENIERO METALURGISTA,-,1985-11-06,S/N,,,,,2
2196,553,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1982-07-07,116-82-PAQ,,,,,2
2197,553,10,3,"MAESTRO EN CIENCIAS: INGENIERÍA INDUSTRIAL, CON MENCIÓN EN GESTIÓN DE PRODUCCIÓN",-,2009-09-04,R.C.U. 676-2009,,,,,2
2198,553,10,4,DOCTOR EN CIENCIAS: INGENIERÍA DE PRODUCCIÓN,-,2023-12-27,U.G.Y.T. N° 025-2023,,,,,2
2199,554,1,3,MAGISTER SCIENTIAE EN EXTRACCION DE METALES ESTRATEGICOS,-,2009-10-30,1614-2009-R-UNA,,,,,2
2200,554,1,2,INGENIERO METALURGISTA,-,1998-03-20,0343-98-R-UNA,,,,,2
2201,554,1,1,BACHILLER EN INGENIERIA METALURGICA,-,1996-02-02,0114-96-R-UNA,,,,,2
2202,554,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2019-11-15,2894-2019-R-UNA,,,,,2
2203,556,10,2,INGENIERO METALURGISTA,-,1993-02-08,S/N,,,,,2
2204,556,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1988-04-07,220-88-FIP,,,,,2
2205,556,1,3,Magíster Scientiae en Extracción de Metales Estratégicos,-,2019-12-04,3185-2019-R-UNA,,,,,2
2206,556,10,4,DOCTOR EN INGENIERÍA DE PROCESOS,-,2020-12-21,O.G.Y.T. 018-2020,,,,,2
2207,557,1,3,MAGISTER EN SCIENTIAE EN EXTRACCIEN DE METALES ESTRATEGICOS,-,2005-12-09,1570-2005-R-UNA,,,,,2
2208,557,1,2,Ingeniero Metalurgista,-,1999-12-30,2075-99-R-UNA,,,,,2
2209,560,1,3,MAGISTER SCIENTIAE,EN: EXTRACCION DE METALES ESTRATEGICOS,2010-12-24,2733-2010-R-UNA,,,,,2
2210,560,10,2,INGENIERO METALURGISTA,-,1990-09-12,S/N,,,,,2
2211,560,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1988-03-21,214-88-FIP,,,,,2
2212,560,10,4,DOCTOR EN INGENIERÍA DE PROCESOS,-,2019-09-27,O.G.Y.T. 017-2019,,,,,2
2213,558,15,1,BACHILLER EN INGENIERIA METALURGICA,-,1987-10-26,R-980-87,,,,,2
2214,558,15,2,INGENIERO METALURGICO,-,1989-01-16,R-1268-88,,,,,2
2215,558,1,3,Magíster Scientiae en Tecnologías de Protección Ambiental,-,2024-11-15,3144-2024-R-UNA,,,,,2
2216,559,49,3,MAESTRO EN CIENCIAS (MAGISTER SCIENTIAE),CON MENCION EN GESTION AMBIENTAL Y DESARROLLO SOSTENIBLE,2005-06-09,4063-2005-CU,,,,,2
2217,559,1,4,"Doctoris Scientiae en: Ciencia, Tecnología y Medio Ambiente",-,2017-02-10,0450-2017-R-UNA,,,,,2
2218,559,49,3,MAESTRO EN CIENCIAS,GESTION AMBIENTAL Y DESARROLLO SOSTENIBLE,2005-06-09,4063-2005-CU,,,,,2
2219,559,49,2,INGENIERO METALURGISTA,-,1992-01-10,3011-92-UNJBG,,,,,2
2220,561,1,2,INGENIERO METALURGISTA,-,1994-01-28,-,,,,,2
2221,561,1,3,MAGISTER SCIENTIAE EN TECNOLOGIAS DE PROTECCION AMBIENTAL,-,2009-06-19,0829-2009-R-UNA,,,,,2
2222,561,1,1,BACHILLER EN INGENIERÍA METALÚRGICA,-,1991-08-02,830-91-R-UNA,,,,,2
2223,561,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2025-01-31,0164-2025-R-UNA,,,,,2
2224,562,10,2,INGENIERO METALURGISTA,-,1982-08-13,S/N,,,,,2
2225,562,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1980-06-11,113-80-PAQ,,,,,2
2226,562,35,3,MAESTRO EN ADMINISTRACION DE LA EDUCACION,-,2003-12-11,730-2003-RUIGV,,,,,2
2227,562,1,4,"Doctoris Scientiae en Ciencia, Tecnología y Medio Ambiente",-,2025-01-31,0164-2025-R-UNA,,,,,2
2228,563,1,2,INGENIERO METALURGISTA,-,1998-12-31,2380-98-R-UNA,,,,,2
2229,563,6,1,BACHILLER EN EDUCACION,-,2011-08-12,1311-2011-CU-UJCM,,,,,2
2230,563,1,5,Segunda Especialización Profesional en: Monitoreo y Evaluación Ambiental,Monitoreo y Evaluación Ambiental,2018-10-11,2618-2018-R-UNA,,,,,2
2231,563,1,3,Magíster Scientiae en Ingeniería Química con Mención en: Seguridad Industrial y Ambiental,-,2018-02-27,0395-2018-R-UNA,,,,,2
2232,563,1,1,BACHILLER EN INGENIERIA METALURGICA,-,1993-08-27,1050-93-R-UNA,,,,,2
2233,563,13,2,INGENIERO CIVIL,-,2012-11-08,10229-2012-R-UAP,,,,,2
2234,563,13,1,BACHILLER EN INGENIERIA CIVIL,-,2011-11-16,8910-2011-R-UAP,,,,,2
2235,565,10,2,INGENIERO METALURGISTA,-,1994-09-02,S/N,,,,,2
2236,565,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1992-05-25,S/N,,,,,2
2237,565,1,3,MAGISTER SCIENTIAE EN TECNOLOGIAS DE PROTECCION AMBIENTAL,-,2008-06-20,1561-2008-R-UNA,,,,,2
2238,565,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2013-10-24,3181-2013-R-UNA,,,,,2
2239,564,10,2,INGENIERO METALURGISTA,-,1980-01-25,S/N,,,,,2
2240,564,1,3,MAGISTER SCIENTIAE EN: EXTRACCION DE METALES ESTRATEGICOS,-,2014-10-13,3465-2014-R-UNA,,,,,2
2241,564,10,1,BACHILLER EN INGENIERÍA METALÚRGICA,-,1979-06-01,-,,,,,2
2242,566,10,2,INGENIERO METALURGISTA,-,1995-06-28,S/N,,,,,2
2243,566,10,1,BACHILLER EN INGENIERIA METALURGICA,-,1994-06-20,S/N,,,,,2
2244,566,1,3,MAGISTER SCIENTIAE EN TECNOLOGIAS DE PROTECCION AMBIENTAL,-,2009-02-06,0206-2009-R-UNA,,,,,2
2245,566,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2015-07-01,1947-2015-R-UNA,,,,,2
2246,566,73,1,BACHILLER EN DERECHO CORPORATIVO,-,2021-01-23,N° 042-2021-UPTELESUP-R,,,,,2
2247,566,73,2,ABOGADO,-,2022-04-25,N° 405-2022-UPTELESUP-R,,,,,2
2248,569,10,2,ARQUITECTO,-,2001-01-12,-,,,,,2
2249,569,1,3,MAGISTER SCIENTIAE EN: ECONOMIA,MENCION EN: PROYECTOS DE INVERSION,2014-02-07,0491-2014-R-UNA,,,,,2
2250,569,10,1,BACHILLER EN ARQUITECTURA,-,1993-01-08,-,,,,,2
2251,569,27,4,TÍTULO UNIVERSITARIO OFICIAL DE DOCTOR DENTRO DEL PROGRAMA DE DOCTORADO EN COMUNICACIÓN Y ARQUITECTÓNICA (GRADO DE DOCTOR),-,2022-01-20,RESOLUCIÓN N° 003503-2022-SUNEDU-02-15-02,,,,,2
2252,567,15,1,BACHILLER EN ARQUITECTURA,-,1987-02-18,R-109-87,,,,,2
2253,567,15,2,ARQUITECTO,-,1990-10-09,R-1516-90,,,,,2
2254,568,114,1,BACHILLER EN ARQUITECTURA,-,1972-11-01,-,,,,,2
2255,568,114,2,ARQUITECTO,-,1974-01-21,FALTA,,,,,2
2256,568,1,4,"Doctoris Scientiae en: Ciencia, Tecnologia y Medio Ambiente",-,2015-10-06,2956-2015-R-UNA,,,,,2
2257,571,1,1,BACHILLER EN ARQUITECTURA Y URBANISMO,-,1998-11-06,2026-98-R-UNA,,,,,2
2258,571,3,3,MAESTRO EN CIENCIAS CON MENCION EN PLANIFICACION Y GESTION URBANO REGIONAL,-,2021-05-21,0430,,,,,2
2259,571,1,2,ARQUITECTO,-,2000-10-20,1592-2000-R-UNA,,,,,2
2260,570,10,2,ARQUITECTO,-,1979-01-30,-,,,,,2
2261,570,10,1,BACHILLER EN ARQUITECTURA,-,1976-11-29,-,,,,,2
2262,570,1,3,MAGISTER SCIENTIAE EN: ORDENAMIENTO TERRITORIAL Y MEDIO AMBIENTE,-,2013-10-14,3048-2013-R-UNA,,,,,2
2263,570,1,4,"Doctor en Ciencia, Tecnología y Medio Ambiente",-,2025-01-31,0163-2025-R-UNA,,,,,2
2264,572,15,2,TITULO DE ARQUITECTO,-,1977-09-14,R-777-77,,,,,2
2265,572,1,2,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,2006-07-07,1387-2006-R-UNA,,,,,2
2266,572,1,4,Doctoris Scientiae en Economía y Gestión,-,2022-07-19,1497-2022-R-UNA,,,,,2
2267,572,15,1,BACHILLER EN ARQUITECTURA,-,1976-04-02,R-313-76,,,,,2
2268,572,15,2,ARQUITECTO,-,1977-09-14,R-777-77,,,,,2
2269,575,1,1,BACHILLER EN CIENCIAS JURIDICAS Y POLITICAS,-,2003-08-01,1340-2003-R-UNA,,,,,2
2270,575,1,1,BACHILLER CS. JURIDICAS Y POLITICAS,-,2003-08-01,1340-2003-R-UNA,,,,,2
2271,575,1,3,MAGISTER SCIENTIAE EN DESARROLLO RURAL,-,2011-03-18,0508-2011-R-UNA,,,,,2
2272,575,1,2,ARQUITECTO,-,2005-12-09,1564-2005-R-UNA,,,,,2
2273,575,1,2,ABOGADO,-,2004-11-12,266-2004-P-CTG-UNA,,,,,2
2274,575,1,1,BACHILLER EN ARQUITECTURA Y URBANISMO,-,1999-07-23,1239-99-R-UNA,,,,,2
2275,575,1,4,Doctoris Scientiae en Derecho,-,2022-02-11,0256-2022-R-UNA,,,,,2
2276,575,1,1,BACHILLER EN INGENIERIA CIVIL,-,1999-07-23,1239-99-R-UNA,,,,,2
2277,573,15,2,ARQUITECTO,-,,0408-79,,,,,2
2278,573,1,3,MAGISTER SCIENTIAE EN ORDENAMIENTO TERRITORIAL Y MEDIO AMBIENTE,-,2006-03-24,0493-2006-R-UNA,,,,,2
2279,573,1,4,"DOCTORIS SCIENTIAE EN: CIENCIA, TECNOLOGIA Y MEDIO AMBIENTE",-,2016-12-29,4853-2016-R-UNA,,,,,2
2283,576,15,1,BACHILLER EN ARQUITECTURA,-,,0073-92,,,,,2
2284,576,15,2,ARQUITECTO,-,,0554-94,,,,,2
2285,577,10,2,ARQUITECTO,-,1992-02-14,-,,,,,2
2286,577,10,1,BACHILLER EN ARQUITECTURA,-,1991-07-31,-,,,,,2
2287,577,10,2,INGENIERO CIVIL,-,2002-01-25,-,,,,,2
2288,577,10,1,BACHILLER EN INGENIERIA CIVIL,-,1995-12-11,-,,,,,2
2289,577,1,4,DOCTORIS SCIENTIAE EN ECONOMIA Y GESTION,-,2011-12-30,2688-2011-R-UNA,,,,,2
2290,577,10,4,DOCTOR EN CIENCIAS Y TECNOLOGIAS MEDIO AMBIENTALES,-,2010-12-30,RCU 667-2010,,,,,2
2291,577,73,1,BACHILLER EN INGENIERÍA DE SISTEMAS E INFORMÁTICA,-,2019-07-18,N° 790-2019-UPTELESUP-R,,,,,2
2292,577,1,3,MAGÍSTER SCIENTIAE EN: ORDENAMIENTO TERRITORIAL Y MEDIO AMBIENTE,-,2008-05-23,1875-2017-R-UNA (DUPLIC),,,,,2
2293,577,73,2,INGENIERO DE SISTEMAS E INFORMÁTICA,-,2025-04-03,N° 152-2025-UPTELESUP-R,,,,,2
2294,579,1,2,ARQUITECTO,-,2003-05-16,0770-2003-R-UNA,,,,,2
2295,579,1,1,BACHILLER EN ARQUITECTURA Y URBANISMO,-,1998-12-31,2381-98-R-UNA,,,,,2
2296,579,76,3,MAESTRO EN ARQUITECTURA Y SOSTENIBILIDAD,-,2019-10-30,22819-19,,,,,2
2297,578,10,1,BACHILLER EN ARQUITECTURA,-,1982-01-12,-,,,,,2
2298,578,1,3,MAGISTER SCIENTIAE,EN: ORDENAMIENTO TERRITORIAL Y MEDIO AMBIENTE,2013-07-10,2019-2013-R-UNA,,,,,2
2299,578,10,2,ARQUITECTO,-,1998-05-15,-,,,,,2
2300,580,15,2,TITULO DE ARQUITECTO,-,1980-01-29,R-113-80,,,,,2
